,charge_kW,discharge_kW,net_kW,soc_kWh,soc_end,consumption_kWh
2023-04-04 05:15:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 05:30:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 05:45:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 06:00:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 06:15:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 06:30:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 06:45:00+02:00,0.0,0.0,0.0,38.521485,0.7704297,0.0
2023-04-04 07:00:00+02:00,0.30950122,0.0,0.30950122,38.521485,0.77189982,0.0
2023-04-04 07:15:00+02:00,0.6925038,0.0,0.6925038,38.594991,0.77518922,0.0
2023-04-04 07:30:00+02:00,1.1847059,0.0,1.1847059,38.759461,0.7808165800000001,0.0
2023-04-04 07:45:00+02:00,1.7592916,0.0,1.7592916,39.040829,0.7891732,0.0
2023-04-04 08:00:00+02:00,2.2793251,0.0,2.2793251,39.45866,0.8,0.0
2023-04-04 08:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 08:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 08:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 09:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 09:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 09:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 09:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 10:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 10:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 10:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 10:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 11:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 11:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 11:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 11:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 12:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 12:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 12:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 12:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 13:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 13:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 13:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 13:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 14:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 14:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 14:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 14:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 15:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 15:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 15:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 15:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 16:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 16:15:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 16:30:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 16:45:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 17:00:00+02:00,0.0,0.0,0.0,40.0,0.8,0.0
2023-04-04 17:15:00+02:00,0.0,0.0,0.0,40.0,0.70735642,4.632178868656742
2023-04-04 17:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 17:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 18:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 18:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 18:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 18:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 19:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 19:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 19:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 19:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 20:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 20:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 20:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 20:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 21:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 21:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 21:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 21:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 22:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 22:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 22:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 22:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 23:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 23:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 23:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-04 23:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 00:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 00:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 00:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 00:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 01:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 01:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 01:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 01:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 02:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 02:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 02:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 02:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 03:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 03:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 03:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 03:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 04:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 04:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 04:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 04:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 05:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 05:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 05:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 05:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 06:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 06:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 06:30:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 06:45:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 07:00:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 07:15:00+02:00,0.0,0.0,0.0,35.367821,0.70735642,0.0
2023-04-05 07:30:00+02:00,0.46000738,0.0,0.46000738,35.367821,0.70954146,0.0
2023-04-05 07:45:00+02:00,0.76077872,0.0,0.76077872,35.477073,0.71315516,0.0
2023-04-05 08:00:00+02:00,0.0,0.0,0.0,35.657758,0.71315516,0.0
2023-04-05 08:15:00+02:00,1.615069,0.0,1.615069,35.657758,0.72082674,0.0
2023-04-05 08:30:00+02:00,0.0,0.0,0.0,36.041337,0.72082674,0.0
2023-04-05 08:45:00+02:00,1.833988,0.0,1.833988,36.041337,0.72953818,0.0
2023-04-05 09:00:00+02:00,0.71267833,0.0,0.71267833,36.476909,0.7329234,0.0
2023-04-05 09:15:00+02:00,0.0,0.0,0.0,36.64617,0.7329234,0.0
2023-04-05 09:30:00+02:00,0.0,0.0,0.0,36.64617,0.7329234,0.0
2023-04-05 09:45:00+02:00,0.56499046,0.0,0.56499046,36.64617,0.7356071,0.0
2023-04-05 10:00:00+02:00,1.1723357,0.0,1.1723357,36.780355,0.7411757,0.0
2023-04-05 10:15:00+02:00,7.6181205,0.0,7.6181205,37.058785,0.77736178,0.0
2023-04-05 10:30:00+02:00,0.0,0.0,0.0,38.868089,0.77736178,0.0
2023-04-05 10:45:00+02:00,0.0,0.0,0.0,38.868089,0.77736178,0.0
2023-04-05 11:00:00+02:00,0.2321351,0.0,0.2321351,38.868089,0.7784644199999999,0.0
2023-04-05 11:15:00+02:00,4.5670284,0.0,4.5670284,38.923221,0.8001578,0.0
2023-04-05 11:30:00+02:00,0.0,0.0,0.0,40.00789,0.8001578,0.0
2023-04-05 11:45:00+02:00,0.0,0.0,0.0,40.00789,0.8001578,0.0
2023-04-05 12:00:00+02:00,8.3703604,0.0,8.3703604,40.00789,0.8399169999999999,0.0
2023-04-05 12:15:00+02:00,6.2348867,0.0,6.2348867,41.99585,0.86953272,0.0
2023-04-05 12:30:00+02:00,8.7951207,0.0,8.7951207,43.476636,0.91130954,0.0
2023-04-05 12:45:00+02:00,0.0,0.0,0.0,45.565477,0.91130954,0.0
2023-04-05 13:00:00+02:00,3.215547,0.0,3.215547,45.565477,0.9265834,0.0
2023-04-05 13:15:00+02:00,3.8464231,0.0,3.8464231,46.32917,0.9448538999999999,0.0
2023-04-05 13:30:00+02:00,4.9550167,0.0,4.9550167,47.242695,0.96839024,0.0
2023-04-05 13:45:00+02:00,0.0,0.0,0.0,48.419512,0.96839024,0.0
2023-04-05 14:00:00+02:00,0.0,0.0,0.0,48.419512,0.96839024,0.0
2023-04-05 14:15:00+02:00,0.0,0.0,0.0,48.419512,0.96839024,0.0
2023-04-05 14:30:00+02:00,0.0,0.0,0.0,48.419512,0.96839024,0.0
2023-04-05 14:45:00+02:00,2.086406,0.0,2.086406,48.419512,0.97830066,0.0
2023-04-05 15:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 15:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 15:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 15:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 16:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 16:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 16:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 16:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 17:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 17:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 17:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 17:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 18:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 18:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 18:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 18:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 19:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 19:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 19:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 19:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 20:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 20:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 20:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 20:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 21:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 21:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 21:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 21:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 22:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 22:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 22:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 22:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 23:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 23:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 23:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-05 23:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 00:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 00:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 00:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 00:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 01:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 01:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 01:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 01:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 02:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 02:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 02:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 02:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 03:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 03:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 03:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 03:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 04:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 04:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 04:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 04:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 05:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 05:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 05:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 05:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 06:00:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 06:15:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 06:30:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 06:45:00+02:00,0.0,0.0,0.0,48.915033,0.97830066,0.0
2023-04-06 07:00:00+02:00,0.59600024,0.0,0.59600024,48.915033,0.9811316600000001,0.0
2023-04-06 07:15:00+02:00,0.72900364,0.0,0.72900364,49.056583,0.98459442,0.0
2023-04-06 07:30:00+02:00,1.4668642,0.0,1.4668642,49.229721,0.99156204,0.0
2023-04-06 07:45:00+02:00,0.0,0.0,0.0,49.578102,0.99156204,0.0
2023-04-06 08:00:00+02:00,1.776414,0.0,1.776414,49.578102,1.0,0.0
2023-04-06 08:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 08:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 08:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 09:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 09:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 09:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 09:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 10:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 10:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 10:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 10:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 11:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 11:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 11:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 11:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 12:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 12:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 12:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 12:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 13:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 13:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 13:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 13:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 14:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 14:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 14:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 14:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 15:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 15:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 15:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 15:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 16:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-06 16:15:00+02:00,0.0,0.0,0.0,50.0,0.912864,4.3568
2023-04-06 16:30:00+02:00,3.155762,0.0,3.155762,45.6432,0.92785386,0.0
2023-04-06 16:45:00+02:00,2.2118758,0.0,2.2118758,46.392693,0.9383602799999999,0.0
2023-04-06 17:00:00+02:00,1.2530557,0.0,1.2530557,46.918014,0.9443123,0.0
2023-04-06 17:15:00+02:00,0.46077556,0.0,0.46077556,47.215615,0.94650098,0.0
2023-04-06 17:30:00+02:00,0.29454582,0.0,0.29454582,47.325049,0.94790008,0.0
2023-04-06 17:45:00+02:00,0.11378336,0.0,0.11378336,47.395004,0.94844054,0.0
2023-04-06 18:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 18:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 18:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 18:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 19:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 19:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 19:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 19:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 20:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 20:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 20:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 20:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 21:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 21:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 21:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 21:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 22:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 22:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 22:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 22:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 23:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 23:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 23:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-06 23:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 00:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 00:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 00:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 00:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 01:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 01:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 01:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 01:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 02:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 02:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 02:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 02:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 03:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 03:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 03:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 03:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 04:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 04:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 04:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 04:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 05:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 05:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 05:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 05:45:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 06:00:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 06:15:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 06:30:00+02:00,0.0,0.0,0.0,47.422027,0.94844054,0.0
2023-04-07 06:45:00+02:00,0.019365571,0.0,0.019365571,47.422027,0.94853252,0.0
2023-04-07 07:00:00+02:00,0.099443651,0.0,0.099443651,47.426626,0.9490048799999999,0.0
2023-04-07 07:15:00+02:00,0.1872,0.0,0.1872,47.450244,0.94989408,0.0
2023-04-07 07:30:00+02:00,0.29193827,0.0,0.29193827,47.494704,0.9512807999999999,0.0
2023-04-07 07:45:00+02:00,0.38461039,0.0,0.38461039,47.56404,0.9531077,0.0
2023-04-07 08:00:00+02:00,4.5215955,0.0,4.5215955,47.655385,0.97458528,0.0
2023-04-07 08:15:00+02:00,5.3504693,0.0,5.3504693,48.729264,1.0,0.0
2023-04-07 08:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 08:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 09:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 09:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 09:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 09:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 10:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 10:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 10:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 10:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 11:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 11:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 11:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 11:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 12:00:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 12:15:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 12:30:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
2023-04-07 12:45:00+02:00,0.0,0.0,0.0,50.0,1.0,0.0
