timestep,time,price [ct/kWh],grid supply [kW],fixed load [kW],local generation [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],max energy flex [kWh],generation feed-in [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_golf_0 [kW]
3303,2023-05-05 09:45:00,0.12042,4.477,0.372,-4.849,0,0.0,-9.477,-4.477,-3.955,0,4.477,0.0,0,0,0,0
3304,2023-05-05 10:00:00,0.12042,7.052,0.52,-7.571,0,0.0,-12.052,-7.052,-7.052,0,7.052,0.0,0,0,0,0
3305,2023-05-05 10:15:00,0.12042,7.124,0.652,-7.776,0,0.0,-12.124,-7.124,-7.124,0,7.124,0.0,0,0,0,0
3306,2023-05-05 10:30:00,0.12042,6.104,1.919,-8.023,0,0.0,-11.104,-6.104,-6.104,0,6.104,0.0,0,0,0,0
3307,2023-05-05 10:45:00,0.12042,7.376,0.862,-8.238,0,0.0,-12.376,-7.376,-7.376,0,7.376,0.0,0,0,0,0
3308,2023-05-05 11:00:00,0.12042,7.854,0.653,-8.507,0,0.0,-12.854,-7.854,-7.854,0,7.854,0.0,0,0,0,0
3309,2023-05-05 11:15:00,0.12042,8.51,0.227,-8.737,0,0.0,-13.51,-8.51,-8.51,0,8.51,0.0,0,0,0,0
3310,2023-05-05 11:30:00,0.12042,8.51,0.232,-8.743,0,0.0,-13.51,-8.51,-8.51,0,8.51,0.0,0,0,0,0
3311,2023-05-05 11:45:00,0.12042,8.156,0.736,-8.892,0,0.0,-13.156,-8.156,-8.156,0,8.156,0.0,0,0,0,0
3312,2023-05-05 12:00:00,0.12042,7.402,1.605,-9.006,0,0.0,-12.402,-7.402,-7.402,0,7.402,0.0,0,0,0,0
3313,2023-05-05 12:15:00,0.12042,8.383,0.65,-9.033,0,0.0,-13.383,-8.383,-8.383,0,8.383,0.0,0,0,0,0
3314,2023-05-05 12:30:00,0.12042,8.751,0.319,-9.07,0,0.0,-13.751,-8.751,-8.751,0,8.751,0.0,0,0,0,0
3315,2023-05-05 12:45:00,0.12042,8.675,0.274,-8.948,0,0.0,-13.675,-8.675,-8.675,0,8.675,0.0,0,0,0,0
3316,2023-05-05 13:00:00,0.12042,8.855,0.238,-9.093,0,0.0,-13.855,-8.855,-8.855,0,8.855,0.0,0,0,0,0
3317,2023-05-05 13:15:00,0.12042,8.706,0.255,-8.961,0,0.0,-13.706,-8.706,-8.706,0,8.706,0.0,0,0,0,0
3318,2023-05-05 13:30:00,0.12042,7.372,0.262,-7.634,0,0.0,-12.372,-7.372,-7.372,0,7.372,0.0,0,0,0,0
3319,2023-05-05 13:45:00,0.12042,6.062,0.279,-6.341,0,0.0,-11.062,-6.062,-6.062,0,6.062,0.0,0,0,0,0
3320,2023-05-05 14:00:00,0.12042,6.784,0.283,-7.067,0,0.0,-11.784,-6.784,-6.784,0,6.784,0.0,0,0,0,0
3321,2023-05-05 14:15:00,0.12042,5.571,0.14,-5.711,0,0.0,-10.571,-5.571,-5.571,0,5.571,0.0,0,0,0,0
3322,2023-05-05 14:30:00,0.12042,7.797,0.221,-8.018,0,0.0,-12.797,-7.797,-7.797,0,7.797,0.0,0,0,0,0
3323,2023-05-05 14:45:00,0.12042,4.718,0.194,-4.912,0,0.0,-9.718,-4.718,-4.436,0,4.718,0.0,0,0,0,0
3324,2023-05-05 15:00:00,0.12042,3.929,0.205,-6.364,2.23,0.0,-11.159,-6.159,-6.159,0,3.929,0.0,0,0,0,0
3325,2023-05-05 15:15:00,0.12042,1.248,0.332,-6.581,5.0,0.53,-11.248,-6.248,-6.248,0,1.248,0.0,0,0,0,0
3326,2023-05-05 15:30:00,0.12042,0.0,0.351,-4.78,4.43,1.717,-9.43,-4.43,-3.859,0,0.0,0.0,0,0,0,0
3327,2023-05-05 15:45:00,0.12042,-0.0,0.355,-3.989,3.634,2.769,-8.634,-3.634,-2.267,0,0,0,0,0,0,0
3328,2023-05-05 16:00:00,0.12042,-0.0,0.283,-3.118,2.835,3.632,-7.835,-2.835,-0.67,0,0,0,0,0,0,0
3329,2023-05-05 16:15:00,0.12042,0.0,0.367,-4.828,-0.367,4.305,-5.0,0.0,27.0,10.723,0.0,0.0,4.828,1,1,4.828
3330,2023-05-05 16:30:00,0.12042,-0.0,0.379,-3.397,-0.379,4.209,-5.0,0.0,27.0,9.577,0,0,3.397,1,1,3.397
3331,2023-05-05 16:45:00,0.12042,-0.0,0.393,-2.475,-0.393,4.109,-5.0,0.0,27.0,8.77,0,0,2.475,1,1,2.475
3332,2023-05-05 17:00:00,0.12042,0.0,0.62,-1.525,-0.62,4.006,-5.0,0.0,27.0,8.182,0.0,0.0,1.525,1,1,1.525
3333,2023-05-05 17:15:00,0.12042,-0.0,0.578,-1.565,0,3.843,-5.0,0.0,27.0,7.82,0,0,0.986,1,1,0.986
3334,2023-05-05 17:30:00,0.12042,-0.0,0.527,-1.047,0,3.843,-5.0,0.0,27.0,7.585,0,0,0.519,1,1,0.519
3335,2023-05-05 17:45:00,0.12042,-0.0,0.466,-1.097,0,3.843,-5.0,0.0,27.0,7.462,0,0,0.632,1,1,0.632
3336,2023-05-05 18:00:00,0.12042,0.0,0.471,-0.551,0,3.843,-5.0,0.0,27.0,7.312,0.0,0.0,0.08,1,1,0.08
3337,2023-05-05 18:15:00,0.12042,-0.0,0.401,-0.387,-0.014,3.843,-4.986,0.014,27.014,7.293,0,0,0,1,0,0
3338,2023-05-05 18:30:00,0.12042,0.0,0.251,-0.064,-0.187,3.839,-4.813,0.187,27.187,7.293,0.0,0.0,0,1,0,0
3339,2023-05-05 18:45:00,0.12042,0.0,0.273,-0.0,-0.273,3.79,-4.727,0.273,27.273,7.293,0.0,0.0,0,1,0,0
3340,2023-05-05 19:00:00,0.12042,-0.0,0.213,-0.0,-0.213,3.718,-4.787,0.213,27.213,7.293,0,0,0,1,0,0
3341,2023-05-05 19:15:00,0.12042,-0.0,0.262,-0.0,-0.262,3.662,-4.738,0.262,27.262,7.293,0,0,0,1,0,0
3342,2023-05-05 19:30:00,0.12042,0.0,2.098,-0.0,-2.098,3.593,-2.902,2.098,29.098,7.293,0.0,0.0,0,1,0,0
3343,2023-05-05 19:45:00,0.12042,0.0,1.145,-0.0,-1.145,3.041,-3.855,1.145,28.145,7.293,0.0,0.0,0,1,0,0
3344,2023-05-05 20:00:00,0.12042,-0.0,0.566,-0.0,-0.566,2.739,-4.434,0.566,27.566,7.293,0,0,0,1,0,0
3345,2023-05-05 20:15:00,0.12042,0.0,0.301,-0.0,-0.301,2.59,-4.699,0.301,27.301,7.293,0.0,0.0,0,1,0,0
3346,2023-05-05 20:30:00,0.12042,0.0,0.254,-0.0,-0.254,2.511,-4.746,0.254,27.254,7.293,0.0,0.0,0,1,0,0
3347,2023-05-05 20:45:00,0.12042,0.0,0.266,-0.0,-0.266,2.444,-4.734,0.266,27.266,7.293,0.0,0.0,0,1,0,0
3348,2023-05-05 21:00:00,0.07505,-0.0,0.197,-0.0,-0.197,2.374,-4.803,0.197,27.197,7.293,0,0,0,1,0,0
3349,2023-05-05 21:15:00,0.07505,0.0,0.258,-0.0,-0.258,2.322,-4.742,0.258,27.258,7.293,0.0,0.0,0,1,0,0
3350,2023-05-05 21:30:00,0.07505,0.0,0.26,-0.0,-0.26,2.255,-4.74,0.26,27.26,7.293,0.0,0.0,0,1,0,0
3351,2023-05-05 21:45:00,0.07505,-0.0,0.315,-0.0,-0.315,2.186,-4.685,0.315,27.315,7.293,0,0,0,1,0,0
3352,2023-05-05 22:00:00,0.07505,0.0,0.318,-0.0,-0.318,2.103,-4.682,0.318,27.318,7.293,0.0,0.0,0,1,0,0
3353,2023-05-05 22:15:00,0.07505,-0.0,0.255,-0.0,-0.255,2.02,-4.745,0.255,27.255,7.293,0,0,0,1,0,0
3354,2023-05-05 22:30:00,0.07505,0.0,0.24,-0.0,-0.24,1.953,-4.76,0.24,27.24,7.293,0.0,0.0,0,1,0,0
3355,2023-05-05 22:45:00,0.07505,0.0,0.199,-0.0,-0.199,1.889,-4.801,0.199,27.199,7.293,0.0,0.0,0,1,0,0
3356,2023-05-05 23:00:00,0.07505,0.0,0.24,-0.0,-0.24,1.837,-4.76,0.24,27.24,7.293,0.0,0.0,0,1,0,0
3357,2023-05-05 23:15:00,0.07505,-0.0,0.212,-0.0,-0.212,1.774,-4.788,0.212,27.212,7.293,0,0,0,1,0,0
3358,2023-05-05 23:30:00,0.07505,0.0,0.22,-0.0,-0.22,1.718,-4.78,0.22,27.22,7.293,0.0,0.0,0,1,0,0
3359,2023-05-05 23:45:00,0.07505,0.0,0.316,-0.0,-0.316,1.66,-4.684,0.316,27.316,7.293,0.0,0.0,0,1,0,0
3360,2023-05-06 00:00:00,0.07505,-0.0,0.207,-0.0,-0.207,1.577,-4.793,0.207,27.207,7.293,0,0,0,1,0,0
3361,2023-05-06 00:15:00,0.07505,0.0,0.304,-0.0,-0.304,1.523,-4.696,0.304,27.304,7.293,0.0,0.0,0,1,0,0
3362,2023-05-06 00:30:00,0.07505,0.0,0.373,-0.0,-0.373,1.443,-4.627,0.373,27.373,7.293,0.0,0.0,0,1,0,0
3363,2023-05-06 00:45:00,0.07505,-0.0,0.323,-0.0,-0.323,1.345,-4.677,0.323,27.323,7.293,0,0,0,1,0,0
3364,2023-05-06 01:00:00,0.07505,-0.0,0.26,-0.0,-0.26,1.26,-4.74,0.26,27.26,7.293,0,0,0,1,0,0
3365,2023-05-06 01:15:00,0.07505,-0.0,0.44,-0.0,-0.44,1.191,-4.56,0.44,27.44,7.293,0,0,0,1,0,0
3366,2023-05-06 01:30:00,0.07505,0.0,0.328,-0.0,-0.328,1.075,-4.672,0.328,27.328,7.293,0.0,0.0,0,1,0,0
3367,2023-05-06 01:45:00,0.07505,-0.0,0.281,-0.0,-0.281,0.989,-4.719,0.281,27.281,7.293,0,0,0,1,0,0
3368,2023-05-06 02:00:00,0.07505,0.0,0.306,-0.0,-0.306,0.915,-4.694,0.306,27.306,7.293,0.0,0.0,0,1,0,0
3369,2023-05-06 02:15:00,0.07505,0.0,0.286,-0.0,-0.286,0.835,-4.714,0.286,27.286,7.293,0.0,0.0,0,1,0,0
3370,2023-05-06 02:30:00,0.07505,-0.0,0.24,-0.0,-0.24,0.759,-4.76,0.24,27.24,7.293,0,0,0,1,0,0
3371,2023-05-06 02:45:00,0.07505,-0.0,0.276,-0.0,-0.276,0.696,-4.724,0.276,27.276,7.293,0,0,0,1,0,0
3372,2023-05-06 03:00:00,0.07505,-0.0,0.318,-0.0,-0.318,0.623,-4.682,0.318,27.318,7.293,0,0,0,1,0,0
3373,2023-05-06 03:15:00,0.07505,-0.0,0.308,-0.0,-0.308,0.54,-4.692,0.308,27.308,7.293,0,0,0,1,0,0
3374,2023-05-06 03:30:00,0.07505,-0.0,0.21,-0.0,-0.21,0.459,-4.79,0.21,27.21,7.293,0,0,0,1,0,0
3375,2023-05-06 03:45:00,0.07505,0.0,0.177,-0.0,-0.177,0.404,-4.823,0.177,27.177,7.293,0.0,0.0,0,1,0,0
3376,2023-05-06 04:00:00,0.07505,0.0,0.188,-0.0,-0.188,0.357,-4.812,0.188,27.188,7.293,0.0,0.0,0,1,0,0
3377,2023-05-06 04:15:00,0.07505,0.0,0.168,-0.0,-0.168,0.307,-4.832,0.168,27.168,7.293,0.0,0.0,0,1,0,0
3378,2023-05-06 04:30:00,0.07505,0.0,0.181,-0.0,-0.181,0.263,-4.819,0.181,27.181,7.293,0.0,0.0,0,1,0,0
3379,2023-05-06 04:45:00,0.07505,0.0,0.136,-0.0,-0.136,0.215,-4.864,0.136,27.136,7.293,0.0,0.0,0,1,0,0
3380,2023-05-06 05:00:00,0.07505,0.0,0.164,-0.0,-0.164,0.18,-4.836,0.164,27.164,7.293,0.0,0.0,0,1,0,0
3381,2023-05-06 05:15:00,0.07505,-0.0,0.146,-0.0,-0.146,0.137,-4.854,0.146,27.146,7.293,0,0,0,1,0,0
3382,2023-05-06 05:30:00,0.07505,-0.0,0.332,-0.035,-0.297,0.098,-4.703,0.297,27.297,7.293,0,0,0,1,0,0
3383,2023-05-06 05:45:00,0.07505,-0.0,0.284,-0.207,-0.076,0.02,-4.924,0.076,27.076,7.293,0,0,0,1,0,0
3384,2023-05-06 06:00:00,0.19757,-0.0,0.246,-0.48,0,0.0,-5.0,0.0,27.0,7.293,0,0,0.235,1,1,0.235
3385,2023-05-06 06:15:00,0.19757,0.0,0.299,-0.827,0,0.0,-5.0,0.0,27.0,7.237,0.0,0.0,0.528,1,1,0.528
3386,2023-05-06 06:30:00,0.19757,0.0,0.224,-1.247,0,0.0,-5.0,0.0,27.0,7.112,0.0,0.0,1.023,1,1,1.023
3387,2023-05-06 06:45:00,0.19757,-0.0,1.441,-1.696,0,0.0,-5.0,0.0,27.0,6.869,0,0,0.256,1,1,0.256
3388,2023-05-06 07:00:00,0.19757,-0.0,0.464,-2.176,0,0.0,-5.0,0.0,27.0,6.808,0,0,1.711,1,1,1.711
3389,2023-05-06 07:15:00,0.19757,-0.0,0.235,-2.655,0,0.0,-5.0,0.0,27.0,6.402,0,0,2.42,1,1,2.42
3390,2023-05-06 07:30:00,0.19757,0.0,0.261,-3.145,0,0.0,-5.0,0.0,27.0,5.827,0.0,0.0,2.884,1,1,2.884
3391,2023-05-06 07:45:00,0.19757,-0.0,0.235,-3.666,0,0.0,-5.0,0.0,27.0,5.142,0,0,3.43,1,1,3.43
3392,2023-05-06 08:00:00,0.19757,0.0,0.337,-4.154,0,0.0,-5.0,0.0,27.0,4.328,0.0,0.0,3.818,1,1,3.818
3393,2023-05-06 08:15:00,0.19757,-0.0,0.322,-4.638,0,0.0,-5.0,0.0,27.0,3.421,0,0,4.316,1,1,4.316
3394,2023-05-06 08:30:00,0.19757,4.903,0.23,-5.133,0,0.0,-9.903,-4.903,-4.806,0,4.903,0.0,0,0,0,0
3395,2023-05-06 08:45:00,0.19757,4.589,0.782,-5.569,0.198,0.0,-9.787,-4.787,-4.574,0,4.589,0.0,0,0,0,0
3396,2023-05-06 09:00:00,0.19757,0.0,6.204,-6.026,-0.179,0.047,-4.821,0.179,5.179,0,0.0,0.0,0,0,0,0
3397,2023-05-06 09:15:00,0.19757,5.45,0.98,-6.43,0,0.0,-10.45,-5.45,-5.45,0,5.45,0.0,0,0,0,0
3398,2023-05-06 09:30:00,0.19757,6.188,0.566,-6.754,0,0.0,-11.188,-6.188,-6.188,0,6.188,0.0,0,0,0,0
3399,2023-05-06 09:45:00,0.19757,5.71,1.228,-6.938,0,0.0,-10.71,-5.71,-5.71,0,5.71,0.0,0,0,0,0
3400,2023-05-06 10:00:00,0.19757,6.985,0.483,-7.468,0,0.0,-11.985,-6.985,-6.985,0,6.985,0.0,0,0,0,0
3401,2023-05-06 10:15:00,0.19757,7.62,0.17,-7.79,0,0.0,-12.62,-7.62,-7.62,0,7.62,0.0,0,0,0,0
3402,2023-05-06 10:30:00,0.19757,7.747,0.243,-7.99,0,0.0,-12.747,-7.747,-7.747,0,7.747,0.0,0,0,0,0
3403,2023-05-06 10:45:00,0.19757,8.024,0.251,-8.275,0,0.0,-13.024,-8.024,-8.024,0,8.024,0.0,0,0,0,0
3404,2023-05-06 11:00:00,0.19757,8.257,0.13,-8.387,0,0.0,-13.257,-8.257,-8.257,0,8.257,0.0,0,0,0,0
3405,2023-05-06 11:15:00,0.19757,8.297,0.253,-8.55,0,0.0,-13.297,-8.297,-8.297,0,8.297,0.0,0,0,0,0
3406,2023-05-06 11:30:00,0.19757,8.587,0.137,-8.724,0,0.0,-13.587,-8.587,-8.587,0,8.587,0.0,0,0,0,0
3407,2023-05-06 11:45:00,0.19757,8.649,0.165,-8.815,0,0.0,-13.649,-8.649,-8.649,0,8.649,0.0,0,0,0,0
3408,2023-05-06 12:00:00,0.19757,8.731,0.244,-8.975,0,0.0,-13.731,-8.731,-8.731,0,8.731,0.0,0,0,0,0
3409,2023-05-06 12:15:00,0.19757,8.736,0.239,-8.975,0,0.0,-13.736,-8.736,-8.736,0,8.736,0.0,0,0,0,0
3410,2023-05-06 12:30:00,0.19757,8.628,0.313,-8.941,0,0.0,-13.628,-8.628,-8.628,0,8.628,0.0,0,0,0,0
3411,2023-05-06 12:45:00,0.19757,8.555,0.273,-8.829,0,0.0,-13.555,-8.555,-8.555,0,8.555,0.0,0,0,0,0
3412,2023-05-06 13:00:00,0.19757,8.41,0.38,-8.79,0,0.0,-13.41,-8.41,-8.41,0,8.41,0.0,0,0,0,0
3413,2023-05-06 13:15:00,0.19757,8.441,0.323,-8.764,0,0.0,-13.441,-8.441,-8.441,0,8.441,0.0,0,0,0,0
3414,2023-05-06 13:30:00,0.19757,8.315,0.292,-8.606,0,0.0,-13.315,-8.315,-8.315,0,8.315,0.0,0,0,0,0
3415,2023-05-06 13:45:00,0.19757,8.041,0.341,-8.381,0,0.0,-13.041,-8.041,-8.041,0,8.041,0.0,0,0,0,0
3416,2023-05-06 14:00:00,0.19757,7.824,0.291,-8.115,0,0.0,-12.824,-7.824,-7.824,0,7.824,0.0,0,0,0,0
3417,2023-05-06 14:15:00,0.19757,7.189,0.655,-7.845,0,0.0,-12.189,-7.189,-7.189,0,7.189,0.0,0,0,0,0
3418,2023-05-06 14:30:00,0.19757,6.835,0.681,-7.515,0,0.0,-11.835,-6.835,-6.835,0,6.835,0.0,0,0,0,0
3419,2023-05-06 14:45:00,0.19757,3.756,3.384,-7.14,0,0.0,-8.756,-3.756,-2.512,0,3.756,0.0,0,0,0,0
3420,2023-05-06 15:00:00,0.19757,5.861,0.943,-6.803,0,0.0,-10.861,-5.861,-5.861,0,5.861,0.0,0,0,0,0
3421,2023-05-06 15:15:00,0.19757,1.701,0.445,-6.255,4.108,0.0,-10.809,-5.809,-5.809,0,1.701,0.0,0,0,0,0
3422,2023-05-06 15:30:00,0.19757,0.295,0.446,-5.741,5.0,0.976,-10.295,-5.295,-5.295,0,0.295,0.0,0,0,0,0
3423,2023-05-06 15:45:00,0.19757,0.0,0.423,-4.989,4.566,2.163,-9.566,-4.566,-4.132,0,0.0,0.0,0,0,0,0
3424,2023-05-06 16:00:00,0.19757,-0.0,0.44,-4.375,3.936,3.248,-8.936,-3.936,-2.871,0,0,0,0,0,0,0
3425,2023-05-06 16:15:00,0.19757,-0.0,0.33,-4.223,3.893,4.182,-8.893,-3.893,-2.787,0,0,0,0,0,0,0
3426,2023-05-06 16:30:00,0.19757,-0.0,0.251,-2.444,2.194,5.107,-7.194,-2.194,0.613,0,0,0,0,0,0,0
3427,2023-05-06 16:45:00,0.19757,-0.0,0.369,-1.223,-0.369,5.628,-5.0,0.0,27.0,11.175,0,0,1.223,1,1,1.223
3428,2023-05-06 17:00:00,0.19757,0.0,0.727,-1.207,-0.727,5.531,-5.0,0.0,27.0,10.884,0.0,0.0,1.207,1,1,1.207
3429,2023-05-06 17:15:00,0.19757,-0.0,0.337,-1.228,-0.337,5.34,-5.0,0.0,27.0,10.598,0,0,1.228,1,1,1.228
3430,2023-05-06 17:30:00,0.19757,-0.0,0.438,-1.38,-0.438,5.251,-5.0,0.0,27.0,10.306,0,0,1.38,1,1,1.38
3431,2023-05-06 17:45:00,0.19757,0.0,0.4,-1.042,-0.4,5.136,-5.0,0.0,27.0,9.978,0.0,0.0,1.042,1,1,1.042
3432,2023-05-06 18:00:00,0.19757,0.0,0.472,-0.669,0,5.03,-5.0,0.0,27.0,9.731,0.0,0.0,0.196,1,1,0.196
3433,2023-05-06 18:15:00,0.19757,-0.0,0.52,-0.326,-0.195,5.03,-4.805,0.195,27.195,9.684,0,0,0,1,0,0
3434,2023-05-06 18:30:00,0.19757,-0.0,0.434,-0.079,-0.356,4.979,-4.644,0.356,27.356,9.684,0,0,0,1,0,0
3435,2023-05-06 18:45:00,0.19757,0.0,0.433,-0.0,-0.433,4.886,-4.567,0.433,27.433,9.684,0.0,0.0,0,1,0,0
3436,2023-05-06 19:00:00,0.19757,-0.0,0.427,-0.0,-0.427,4.772,-4.573,0.427,27.427,9.684,0,0,0,1,0,0
3437,2023-05-06 19:15:00,0.19757,-0.0,0.386,-0.0,-0.386,4.659,-4.614,0.386,27.386,9.684,0,0,0,1,0,0
3438,2023-05-06 19:30:00,0.19757,0.0,0.25,-0.0,-0.25,4.558,-4.75,0.25,27.25,9.684,0.0,0.0,0,1,0,0
3439,2023-05-06 19:45:00,0.19757,0.0,0.224,-0.0,-0.224,4.492,-4.776,0.224,27.224,9.684,0.0,0.0,0,1,0,0
3440,2023-05-06 20:00:00,0.19757,-0.0,0.342,-0.0,-0.342,4.433,-4.658,0.342,27.342,9.684,0,0,0,1,0,0
3441,2023-05-06 20:15:00,0.19757,0.0,0.303,-0.0,-0.303,4.343,-4.697,0.303,27.303,9.684,0.0,0.0,0,1,0,0
3442,2023-05-06 20:30:00,0.19757,-0.0,0.496,-0.0,-0.496,4.263,-4.504,0.496,27.496,9.684,0,0,0,1,0,0
3443,2023-05-06 20:45:00,0.19757,0.0,1.84,-0.0,-1.84,4.132,-3.16,1.84,28.84,9.684,0.0,0.0,0,1,0,0
3444,2023-05-06 21:00:00,0.05672,0.0,1.235,-0.0,-1.235,3.648,-3.765,1.235,28.235,9.684,0.0,0.0,0,1,0,0
3445,2023-05-06 21:15:00,0.05672,-0.0,0.774,-0.0,-0.774,3.323,-4.226,0.774,27.774,9.684,0,0,0,1,0,0
3446,2023-05-06 21:30:00,0.05672,0.0,0.748,-0.0,-0.748,3.12,-4.252,0.748,27.748,9.684,0.0,0.0,0,1,0,0
3447,2023-05-06 21:45:00,0.05672,-0.0,0.754,-0.0,-0.754,2.923,-4.246,0.754,27.754,9.684,0,0,0,1,0,0
3448,2023-05-06 22:00:00,0.05672,0.0,0.77,-0.0,-0.77,2.724,-4.23,0.77,27.77,9.684,0.0,0.0,0,1,0,0
3449,2023-05-06 22:15:00,0.05672,-0.0,0.775,-0.0,-0.775,2.522,-4.225,0.775,27.775,9.684,0,0,0,1,0,0
3450,2023-05-06 22:30:00,0.05672,0.0,0.721,-0.0,-0.721,2.318,-4.279,0.721,27.721,9.684,0.0,0.0,0,1,0,0
3451,2023-05-06 22:45:00,0.05672,-0.0,1.258,-0.0,-1.258,2.128,-3.742,1.258,28.258,9.684,0,0,0,1,0,0
3452,2023-05-06 23:00:00,0.05672,0.0,0.55,-0.0,-0.55,1.797,-4.45,0.55,27.55,9.684,0.0,0.0,0,1,0,0
3453,2023-05-06 23:15:00,0.05672,0.0,0.427,-0.0,-0.427,1.652,-4.573,0.427,27.427,9.684,0.0,0.0,0,1,0,0
3454,2023-05-06 23:30:00,0.05672,-0.0,0.215,-0.0,-0.215,1.54,-4.785,0.215,27.215,9.684,0,0,0,1,0,0
3455,2023-05-06 23:45:00,0.05672,-0.0,0.494,-0.0,-0.494,1.483,-4.506,0.494,27.494,9.684,0,0,0,1,0,0
3456,2023-05-07 00:00:00,0.05672,-0.0,0.305,-0.0,-0.305,1.353,-4.695,0.305,27.305,9.684,0,0,0,1,0,0
3457,2023-05-07 00:15:00,0.05672,0.0,0.342,-0.0,-0.342,1.273,-4.658,0.342,27.342,9.684,0.0,0.0,0,1,0,0
3458,2023-05-07 00:30:00,0.05672,-0.0,0.43,-0.0,-0.43,1.183,-4.57,0.43,27.43,9.684,0,0,0,1,0,0
3459,2023-05-07 00:45:00,0.05672,0.0,0.386,-0.0,-0.386,1.07,-4.614,0.386,27.386,9.684,0.0,0.0,0,1,0,0
3460,2023-05-07 01:00:00,0.05672,-0.0,0.319,-0.0,-0.319,0.968,-4.681,0.319,27.319,9.684,0,0,0,1,0,0
3461,2023-05-07 01:15:00,0.05672,0.0,0.235,-0.0,-0.235,0.884,-4.765,0.235,27.235,9.684,0.0,0.0,0,1,0,0
3462,2023-05-07 01:30:00,0.05672,0.0,0.151,-0.0,-0.151,0.822,-4.849,0.151,27.151,9.684,0.0,0.0,0,1,0,0
3463,2023-05-07 01:45:00,0.05672,-0.0,0.193,-0.0,-0.193,0.782,-4.807,0.193,27.193,9.684,0,0,0,1,0,0
3464,2023-05-07 02:00:00,0.05672,-0.0,0.131,-0.0,-0.131,0.731,-4.869,0.131,27.131,9.684,0,0,0,1,0,0
3465,2023-05-07 02:15:00,0.05672,-0.0,0.177,-0.0,-0.177,0.697,-4.823,0.177,27.177,9.684,0,0,0,1,0,0
3466,2023-05-07 02:30:00,0.05672,0.0,0.148,-0.0,-0.148,0.65,-4.852,0.148,27.148,9.684,0.0,0.0,0,1,0,0
3467,2023-05-07 02:45:00,0.05672,0.0,0.204,-0.0,-0.204,0.612,-4.796,0.204,27.204,9.684,0.0,0.0,0,1,0,0
3468,2023-05-07 03:00:00,0.05672,-0.0,0.239,-0.0,-0.239,0.558,-4.761,0.239,27.239,9.684,0,0,0,1,0,0
3469,2023-05-07 03:15:00,0.05672,-0.0,0.219,-0.0,-0.219,0.495,-4.781,0.219,27.219,9.684,0,0,0,1,0,0
3470,2023-05-07 03:30:00,0.05672,-0.0,0.155,-0.0,-0.155,0.437,-4.845,0.155,27.155,9.684,0,0,0,1,0,0
3471,2023-05-07 03:45:00,0.05672,0.0,0.141,-0.0,-0.141,0.396,-4.859,0.141,27.141,9.684,0.0,0.0,0,1,0,0
3472,2023-05-07 04:00:00,0.05672,0.0,0.13,-0.0,-0.13,0.359,-4.87,0.13,27.13,9.684,0.0,0.0,0,1,0,0
3473,2023-05-07 04:15:00,0.05672,0.0,0.179,-0.0,-0.179,0.325,-4.821,0.179,27.179,9.684,0.0,0.0,0,1,0,0
3474,2023-05-07 04:30:00,0.05672,-0.0,0.139,-0.0,-0.139,0.278,-4.861,0.139,27.139,9.684,0,0,0,1,0,0
3475,2023-05-07 04:45:00,0.05672,0.0,0.132,-0.0,-0.132,0.241,-4.868,0.132,27.132,9.684,0.0,0.0,0,1,0,0
3476,2023-05-07 05:00:00,0.05672,0.0,0.206,-0.0,-0.206,0.207,-4.794,0.206,27.206,9.684,0.0,0.0,0,1,0,0
3477,2023-05-07 05:15:00,0.05672,-0.0,0.27,-0.0,-0.27,0.153,-4.73,0.27,27.27,9.684,0,0,0,1,0,0
3478,2023-05-07 05:30:00,0.05672,0.0,0.178,-0.006,-0.173,0.081,-4.827,0.173,27.173,9.684,0.0,0.0,0,1,0,0
3479,2023-05-07 05:45:00,0.05672,-0.0,0.197,-0.101,-0.095,0.036,-4.905,0.095,27.095,9.684,0,0,0,1,0,0
3480,2023-05-07 06:00:00,0.15861,-0.0,0.185,-0.206,0,0.011,-5.0,0.0,27.0,9.684,0,0,0.022,1,1,0.022
3481,2023-05-07 06:15:00,0.15861,0.0,0.398,-0.357,-0.041,0.011,-4.959,0.041,27.041,9.679,0.0,0.0,0,1,0,0
3482,2023-05-07 06:30:00,0.15861,0.0,0.579,-0.597,0,0.0,-5.0,0.0,27.0,9.679,0.0,0.0,0.017,1,1,0.017
3483,2023-05-07 06:45:00,0.15861,-0.0,1.013,-1.128,0,0.0,-5.0,0.0,27.0,9.675,0,0,0.115,1,1,0.115
3484,2023-05-07 07:00:00,0.15861,-0.0,0.582,-1.133,0,0.0,-5.0,0.0,27.0,9.648,0,0,0.551,1,1,0.551
3485,2023-05-07 07:15:00,0.15861,-0.0,0.248,-1.277,0,0.0,-5.0,0.0,27.0,9.517,0,0,1.029,1,1,1.029
3486,2023-05-07 07:30:00,0.15861,1.584,0.278,-1.862,0,0.0,-6.584,-1.584,1.831,0,1.584,0.0,0,0,0,0
3487,2023-05-07 07:45:00,0.15861,2.534,0.319,-2.853,0,0.0,-7.534,-2.534,-0.069,0,2.534,0.0,0,0,0,0
3488,2023-05-07 08:00:00,0.15861,3.233,0.301,-3.533,0,0.0,-8.233,-3.233,-1.466,0,3.233,0.0,0,0,0,0
